,Date,AveragePrice,TotalVolume,type,year,region
40,26/03/2017,1.38,236515.28,conventional,2017,NewOrleansMobile
41,19/03/2017,1.32,231348.89,conventional,2017,NewOrleansMobile
42,12/03/2017,1.32,239083.77,conventional,2017,NewOrleansMobile
43,05/03/2017,1.13,254912.18,conventional,2017,NewOrleansMobile
44,26/02/2017,0.98,307637.26,conventional,2017,NewOrleansMobile
45,19/02/2017,1.11,220338.25,conventional,2017,NewOrleansMobile
46,12/02/2017,0.9,276002.68,conventional,2017,NewOrleansMobile
47,05/02/2017,0.61,633235.06,conventional,2017,NewOrleansMobile
48,29/01/2017,0.97,344239.35,conventional,2017,NewOrleansMobile
49,22/01/2017,1.06,267331.27,conventional,2017,NewOrleansMobile
50,15/01/2017,1.01,291083.26,conventional,2017,NewOrleansMobile
51,08/01/2017,1.1,230884.67,conventional,2017,NewOrleansMobile
52,01/01/2017,0.81,318672.94,conventional,2017,NewOrleansMobile
0,31/12/2017,1.33,1201219.44,conventional,2017,NewYork
1,24/12/2017,1.34,1233461.89,conventional,2017,NewYork
2,17/12/2017,1.41,1181560.33,conventional,2017,NewYork
3,10/12/2017,1.14,2390308.58,conventional,2017,NewYork
4,03/12/2017,1.41,1191930,conventional,2017,NewYork
5,26/11/2017,1.42,1210256,conventional,2017,NewYork
6,19/11/2017,1.37,1335298,conventional,2017,NewYork
7,12/11/2017,1.52,1122350,conventional,2017,NewYork
8,05/11/2017,1.41,1319642.14,conventional,2017,NewYork
9,29/10/2017,1.57,1217806.97,conventional,2017,NewYork
10,22/10/2017,1.54,1253047.6,conventional,2017,NewYork
11,15/10/2017,1.68,1176751.31,conventional,2017,NewYork
12,08/10/2017,1.69,1105462.53,conventional,2017,NewYork
13,01/10/2017,1.67,1201890.84,conventional,2017,NewYork
14,24/09/2017,1.65,1178504.26,conventional,2017,NewYork
15,17/09/2017,1.61,1154925.12,conventional,2017,NewYork
16,10/09/2017,1.61,1150959.1,conventional,2017,NewYork
17,03/09/2017,1.8,1077993.21,conventional,2017,NewYork
18,27/08/2017,1.81,1100987.66,conventional,2017,NewYork
19,20/08/2017,1.75,1057188.97,conventional,2017,NewYork
20,13/08/2017,1.58,1267239.35,conventional,2017,NewYork
21,06/08/2017,1.56,1277419.69,conventional,2017,NewYork
22,30/07/2017,1.52,1306226.34,conventional,2017,NewYork
23,23/07/2017,1.55,1306877.98,conventional,2017,NewYork
24,16/07/2017,1.57,1327763.45,conventional,2017,NewYork
25,09/07/2017,1.63,1442667.56,conventional,2017,NewYork
26,02/07/2017,1.72,1304560.72,conventional,2017,NewYork
27,25/06/2017,1.47,1521598.08,conventional,2017,NewYork
28,18/06/2017,1.82,1242160.85,conventional,2017,NewYork
29,11/06/2017,1.74,1374185.78,conventional,2017,NewYork
30,04/06/2017,1.83,1335461.36,conventional,2017,NewYork
31,28/05/2017,1.75,1451146.59,conventional,2017,NewYork
32,21/05/2017,1.8,1298242.54,conventional,2017,NewYork
33,14/05/2017,1.75,1387420.96,conventional,2017,NewYork
34,07/05/2017,1.65,1746824.6,conventional,2017,NewYork
35,30/04/2017,1.84,1228100.25,conventional,2017,NewYork
36,23/04/2017,1.68,1247609.13,conventional,2017,NewYork
37,16/04/2017,1.76,1222890.71,conventional,2017,NewYork
38,09/04/2017,1.75,1277721.97,conventional,2017,NewYork
39,02/04/2017,1.74,1221327.78,conventional,2017,NewYork
40,26/03/2017,1.72,1154893.52,conventional,2017,NewYork
41,19/03/2017,1.7,1155875.16,conventional,2017,NewYork
42,12/03/2017,1.76,1163703.37,conventional,2017,NewYork
43,05/03/2017,1.39,1465568.77,conventional,2017,NewYork
44,26/02/2017,1.55,1241381.61,conventional,2017,NewYork
45,19/02/2017,1.28,1052132.16,conventional,2017,NewYork
46,12/02/2017,1.19,1955395.44,conventional,2017,NewYork
47,05/02/2017,1.24,2544483.08,conventional,2017,NewYork
48,29/01/2017,1.52,1270564.47,conventional,2017,NewYork
49,22/01/2017,1.48,1721917.04,conventional,2017,NewYork
50,15/01/2017,1.38,1384264.04,conventional,2017,NewYork
51,08/01/2017,1.29,1532074.69,conventional,2017,NewYork
52,01/01/2017,1.44,940983.17,conventional,2017,NewYork
0,31/12/2017,1.31,3652549.7,conventional,2017,Northeast
1,24/12/2017,1.37,3489057.04,conventional,2017,Northeast
2,17/12/2017,1.35,3504253.8,conventional,2017,Northeast
3,10/12/2017,1.17,5543004.84,conventional,2017,Northeast
4,03/12/2017,1.32,4030251,conventional,2017,Northeast
5,26/11/2017,1.37,3269460,conventional,2017,Northeast
6,19/11/2017,1.37,3680754,conventional,2017,Northeast
7,12/11/2017,1.35,3925104,conventional,2017,Northeast
8,05/11/2017,1.45,3492828.1,conventional,2017,Northeast
9,29/10/2017,1.52,3430235.17,conventional,2017,Northeast
10,22/10/2017,1.51,3380058.07,conventional,2017,Northeast
11,15/10/2017,1.62,3251117.56,conventional,2017,Northeast
12,08/10/2017,1.63,3065336.1,conventional,2017,Northeast
13,01/10/2017,1.61,3438536.39,conventional,2017,Northeast
14,24/09/2017,1.59,3424954.07,conventional,2017,Northeast
15,17/09/2017,1.54,3350043.59,conventional,2017,Northeast
16,10/09/2017,1.61,3536857.97,conventional,2017,Northeast
17,03/09/2017,1.75,3330799.31,conventional,2017,Northeast
18,27/08/2017,1.7,3374546.02,conventional,2017,Northeast
19,20/08/2017,1.68,3417507.87,conventional,2017,Northeast
20,13/08/2017,1.49,4323440.02,conventional,2017,Northeast
21,06/08/2017,1.52,4132666.26,conventional,2017,Northeast
22,30/07/2017,1.49,4018833.97,conventional,2017,Northeast
23,23/07/2017,1.46,4222039.27,conventional,2017,Northeast
24,16/07/2017,1.5,4180237.98,conventional,2017,Northeast
25,09/07/2017,1.58,4406341.73,conventional,2017,Northeast
26,02/07/2017,1.63,4035234.26,conventional,2017,Northeast
27,25/06/2017,1.54,4121661.3,conventional,2017,Northeast
28,18/06/2017,1.68,3945270.4,conventional,2017,Northeast
29,11/06/2017,1.68,4060850.93,conventional,2017,Northeast
30,04/06/2017,1.74,4096560.83,conventional,2017,Northeast
31,28/05/2017,1.71,4529672.68,conventional,2017,Northeast
32,21/05/2017,1.66,4110305.09,conventional,2017,Northeast
33,14/05/2017,1.67,4163120.72,conventional,2017,Northeast
34,07/05/2017,1.53,5262336.16,conventional,2017,Northeast
35,30/04/2017,1.6,4289149.75,conventional,2017,Northeast
36,23/04/2017,1.59,3846196.3,conventional,2017,Northeast
37,16/04/2017,1.65,4043204.76,conventional,2017,Northeast
38,09/04/2017,1.6,4313430.98,conventional,2017,Northeast
39,02/04/2017,1.62,3988654.48,conventional,2017,Northeast
40,26/03/2017,1.54,3977196.18,conventional,2017,Northeast
41,19/03/2017,1.59,3768359.35,conventional,2017,Northeast
42,12/03/2017,1.6,3779295.69,conventional,2017,Northeast
43,05/03/2017,1.34,4468555.34,conventional,2017,Northeast
44,26/02/2017,1.43,3980574.14,conventional,2017,Northeast
45,19/02/2017,1.36,3526205.21,conventional,2017,Northeast
46,12/02/2017,1.19,5367769.78,conventional,2017,Northeast
47,05/02/2017,1.23,6724196.61,conventional,2017,Northeast
48,29/01/2017,1.39,4155042.11,conventional,2017,Northeast
49,22/01/2017,1.39,5007356.22,conventional,2017,Northeast
50,15/01/2017,1.36,4250958.55,conventional,2017,Northeast
51,08/01/2017,1.25,4691937.5,conventional,2017,Northeast
52,01/01/2017,1.35,3513388.32,conventional,2017,Northeast
0,31/12/2017,1.13,513318.77,conventional,2017,NorthernNewEngland
1,24/12/2017,1.36,347811.65,conventional,2017,NorthernNewEngland
2,17/12/2017,1.26,394608.36,conventional,2017,NorthernNewEngland
3,10/12/2017,1.29,364577.18,conventional,2017,NorthernNewEngland
4,03/12/2017,1.1,636106,conventional,2017,NorthernNewEngland
5,26/11/2017,1.41,270865,conventional,2017,NorthernNewEngland
6,19/11/2017,1.36,311603,conventional,2017,NorthernNewEngland
7,12/11/2017,1.01,681570,conventional,2017,NorthernNewEngland
8,05/11/2017,1.51,288593.62,conventional,2017,NorthernNewEngland
9,29/10/2017,1.5,304167.22,conventional,2017,NorthernNewEngland
10,22/10/2017,1.52,300976.46,conventional,2017,NorthernNewEngland
11,15/10/2017,1.58,298364.19,conventional,2017,NorthernNewEngland
12,08/10/2017,1.61,267322.07,conventional,2017,NorthernNewEngland
13,01/10/2017,1.64,290521.98,conventional,2017,NorthernNewEngland
14,24/09/2017,1.63,296892.52,conventional,2017,NorthernNewEngland
15,17/09/2017,1.59,281832.66,conventional,2017,NorthernNewEngland
16,10/09/2017,1.74,312541.08,conventional,2017,NorthernNewEngland
17,03/09/2017,1.88,288210.32,conventional,2017,NorthernNewEngland
18,27/08/2017,1.83,277558.13,conventional,2017,NorthernNewEngland
19,20/08/2017,1.82,322962.89,conventional,2017,NorthernNewEngland
20,13/08/2017,1.24,554390.58,conventional,2017,NorthernNewEngland
21,06/08/2017,1.59,462412.85,conventional,2017,NorthernNewEngland
22,30/07/2017,1.55,412937.73,conventional,2017,NorthernNewEngland
23,23/07/2017,1.38,464876.48,conventional,2017,NorthernNewEngland
24,16/07/2017,1.39,490940.46,conventional,2017,NorthernNewEngland
25,09/07/2017,1.48,486214.04,conventional,2017,NorthernNewEngland
26,02/07/2017,1.57,432564.12,conventional,2017,NorthernNewEngland
27,25/06/2017,1.62,359321.55,conventional,2017,NorthernNewEngland
28,18/06/2017,1.52,420089.07,conventional,2017,NorthernNewEngland
29,11/06/2017,1.62,406486.08,conventional,2017,NorthernNewEngland
30,04/06/2017,1.66,401637.7,conventional,2017,NorthernNewEngland
31,28/05/2017,1.66,445049.68,conventional,2017,NorthernNewEngland
32,21/05/2017,1.54,393289.53,conventional,2017,NorthernNewEngland
33,14/05/2017,1.53,391189.88,conventional,2017,NorthernNewEngland
34,07/05/2017,1.23,544200.61,conventional,2017,NorthernNewEngland
35,30/04/2017,1.39,407790.12,conventional,2017,NorthernNewEngland
36,23/04/2017,1.38,404739.65,conventional,2017,NorthernNewEngland
37,16/04/2017,1.46,417480.41,conventional,2017,NorthernNewEngland
38,09/04/2017,1.33,515775.3,conventional,2017,NorthernNewEngland
39,02/04/2017,1.45,422201.67,conventional,2017,NorthernNewEngland
40,26/03/2017,1.38,416769.78,conventional,2017,NorthernNewEngland
41,19/03/2017,1.43,380612.68,conventional,2017,NorthernNewEngland
42,12/03/2017,1.41,397861.17,conventional,2017,NorthernNewEngland
43,05/03/2017,1.38,384828.85,conventional,2017,NorthernNewEngland
44,26/02/2017,1.25,434201.49,conventional,2017,NorthernNewEngland
45,19/02/2017,1.37,375322.2,conventional,2017,NorthernNewEngland
46,12/02/2017,1.13,501364.8,conventional,2017,NorthernNewEngland
47,05/02/2017,1.13,701706,conventional,2017,NorthernNewEngland
48,29/01/2017,1.21,423387.02,conventional,2017,NorthernNewEngland
49,22/01/2017,1.17,502345.31,conventional,2017,NorthernNewEngland
50,15/01/2017,1.25,421262.96,conventional,2017,NorthernNewEngland
51,08/01/2017,1.19,425000.71,conventional,2017,NorthernNewEngland
52,01/01/2017,1.11,476239.03,conventional,2017,NorthernNewEngland
0,31/12/2017,1.16,461913.85,conventional,2017,Orlando
1,24/12/2017,1.39,292291.1,conventional,2017,Orlando
2,17/12/2017,1.01,381303.71,conventional,2017,Orlando
3,10/12/2017,1.02,424938.5,conventional,2017,Orlando
4,03/12/2017,1.31,318626,conventional,2017,Orlando
5,26/11/2017,1.4,272367,conventional,2017,Orlando
6,19/11/2017,1.2,349206,conventional,2017,Orlando
7,12/11/2017,1.38,330006,conventional,2017,Orlando
8,05/11/2017,1.48,290421.2,conventional,2017,Orlando
9,29/10/2017,1.22,399421.97,conventional,2017,Orlando
10,22/10/2017,1.56,328326.17,conventional,2017,Orlando
11,15/10/2017,1.74,288581.65,conventional,2017,Orlando
12,08/10/2017,1.85,304863.13,conventional,2017,Orlando
13,01/10/2017,2,262601.79,conventional,2017,Orlando
14,24/09/2017,1.83,263801.67,conventional,2017,Orlando
15,17/09/2017,1.76,271882.04,conventional,2017,Orlando
16,10/09/2017,1.7,253627.92,conventional,2017,Orlando
17,03/09/2017,1.8,295896.59,conventional,2017,Orlando
18,27/08/2017,1.57,296756.62,conventional,2017,Orlando
19,20/08/2017,1.57,297964.43,conventional,2017,Orlando
20,13/08/2017,1.44,363916.69,conventional,2017,Orlando
21,06/08/2017,1.41,326355.84,conventional,2017,Orlando
22,30/07/2017,1.4,321422.84,conventional,2017,Orlando
23,23/07/2017,1.38,361733.69,conventional,2017,Orlando
24,16/07/2017,1.42,331752.25,conventional,2017,Orlando
25,09/07/2017,1.4,343076.46,conventional,2017,Orlando
26,02/07/2017,1.4,414176.6,conventional,2017,Orlando
27,25/06/2017,1.35,376407.55,conventional,2017,Orlando
28,18/06/2017,1.4,339228.04,conventional,2017,Orlando
29,11/06/2017,1.41,401365.48,conventional,2017,Orlando
30,04/06/2017,1.41,400425.73,conventional,2017,Orlando
31,28/05/2017,1.4,381490.67,conventional,2017,Orlando
32,21/05/2017,1.41,357405.82,conventional,2017,Orlando
33,14/05/2017,1.42,322189.66,conventional,2017,Orlando
34,07/05/2017,1.17,529138.31,conventional,2017,Orlando
35,30/04/2017,1.24,479827.89,conventional,2017,Orlando
36,23/04/2017,1.44,345971.78,conventional,2017,Orlando
37,16/04/2017,1.47,305796.3,conventional,2017,Orlando
38,09/04/2017,1.49,311220.15,conventional,2017,Orlando
39,02/04/2017,1.59,297788.72,conventional,2017,Orlando
40,26/03/2017,1.62,281795.07,conventional,2017,Orlando
41,19/03/2017,1.53,287195.89,conventional,2017,Orlando
42,12/03/2017,1.52,290011,conventional,2017,Orlando
43,05/03/2017,1.55,270877.61,conventional,2017,Orlando
44,26/02/2017,1.25,307685.6,conventional,2017,Orlando
45,19/02/2017,1.26,262109.86,conventional,2017,Orlando
46,12/02/2017,0.95,430096.94,conventional,2017,Orlando
47,05/02/2017,0.85,711200.33,conventional,2017,Orlando
48,29/01/2017,1.24,364048.79,conventional,2017,Orlando
49,22/01/2017,1,481274,conventional,2017,Orlando
50,15/01/2017,1.27,356960.5,conventional,2017,Orlando
51,08/01/2017,1.28,301768.99,conventional,2017,Orlando
52,01/01/2017,0.95,447083.97,conventional,2017,Orlando
0,31/12/2017,1.35,334783.58,conventional,2017,Philadelphia
1,24/12/2017,1.34,379421.96,conventional,2017,Philadelphia
2,17/12/2017,1.43,344203.81,conventional,2017,Philadelphia
3,10/12/2017,1.23,575854.08,conventional,2017,Philadelphia
4,03/12/2017,1.35,379540,conventional,2017,Philadelphia
5,26/11/2017,1.38,337065,conventional,2017,Philadelphia
6,19/11/2017,1.34,384115,conventional,2017,Philadelphia
7,12/11/2017,1.45,356528,conventional,2017,Philadelphia
8,05/11/2017,1.4,384628.71,conventional,2017,Philadelphia
9,29/10/2017,1.53,367260.68,conventional,2017,Philadelphia
10,22/10/2017,1.53,376196.84,conventional,2017,Philadelphia
11,15/10/2017,1.64,368965.61,conventional,2017,Philadelphia
12,08/10/2017,1.67,331169.67,conventional,2017,Philadelphia
13,01/10/2017,1.62,389987.92,conventional,2017,Philadelphia
14,24/09/2017,1.58,383655.09,conventional,2017,Philadelphia
15,17/09/2017,1.54,366239.72,conventional,2017,Philadelphia
16,10/09/2017,1.54,358609.19,conventional,2017,Philadelphia
17,03/09/2017,1.7,363905.02,conventional,2017,Philadelphia
18,27/08/2017,1.68,370286.98,conventional,2017,Philadelphia
19,20/08/2017,1.64,368098.13,conventional,2017,Philadelphia
20,13/08/2017,1.54,385890.89,conventional,2017,Philadelphia
21,06/08/2017,1.48,382653.13,conventional,2017,Philadelphia
22,30/07/2017,1.47,404029.77,conventional,2017,Philadelphia
23,23/07/2017,1.47,393360.73,conventional,2017,Philadelphia
24,16/07/2017,1.51,381469.09,conventional,2017,Philadelphia
25,09/07/2017,1.59,406120.55,conventional,2017,Philadelphia
26,02/07/2017,1.68,365488.32,conventional,2017,Philadelphia
27,25/06/2017,1.5,422231.87,conventional,2017,Philadelphia
28,18/06/2017,1.75,380239.79,conventional,2017,Philadelphia
29,11/06/2017,1.73,379927.26,conventional,2017,Philadelphia
30,04/06/2017,1.8,394307.04,conventional,2017,Philadelphia
31,28/05/2017,1.74,432742.98,conventional,2017,Philadelphia
32,21/05/2017,1.75,385075.85,conventional,2017,Philadelphia
33,14/05/2017,1.75,387975.97,conventional,2017,Philadelphia
34,07/05/2017,1.66,491356.56,conventional,2017,Philadelphia
35,30/04/2017,1.78,386907.3,conventional,2017,Philadelphia
36,23/04/2017,1.66,363689.09,conventional,2017,Philadelphia
37,16/04/2017,1.74,390396.69,conventional,2017,Philadelphia
38,09/04/2017,1.7,398600.32,conventional,2017,Philadelphia
39,02/04/2017,1.68,385731.38,conventional,2017,Philadelphia
40,26/03/2017,1.66,379956.99,conventional,2017,Philadelphia
41,19/03/2017,1.66,373158.66,conventional,2017,Philadelphia
42,12/03/2017,1.74,377616.35,conventional,2017,Philadelphia
43,05/03/2017,1.48,409950.45,conventional,2017,Philadelphia
44,26/02/2017,1.49,411014.79,conventional,2017,Philadelphia
45,19/02/2017,1.37,369284.51,conventional,2017,Philadelphia
46,12/02/2017,1.19,572219.25,conventional,2017,Philadelphia
47,05/02/2017,1.28,645655.16,conventional,2017,Philadelphia
48,29/01/2017,1.48,421316.65,conventional,2017,Philadelphia
49,22/01/2017,1.51,489345.23,conventional,2017,Philadelphia
50,15/01/2017,1.44,435740.48,conventional,2017,Philadelphia
51,08/01/2017,1.39,435745.77,conventional,2017,Philadelphia
52,01/01/2017,1.4,321941.32,conventional,2017,Philadelphia
0,31/12/2017,0.75,986474.74,conventional,2017,PhoenixTucson
1,24/12/2017,0.75,1006477.79,conventional,2017,PhoenixTucson
2,17/12/2017,0.7,1031887.79,conventional,2017,PhoenixTucson
3,10/12/2017,0.64,1222641.23,conventional,2017,PhoenixTucson
4,03/12/2017,0.72,1135877,conventional,2017,PhoenixTucson
5,26/11/2017,0.77,929825,conventional,2017,PhoenixTucson
6,19/11/2017,0.6,1427367,conventional,2017,PhoenixTucson
7,12/11/2017,0.72,1248721,conventional,2017,PhoenixTucson
8,05/11/2017,0.79,1208035.4,conventional,2017,PhoenixTucson
9,29/10/2017,0.98,866137.35,conventional,2017,PhoenixTucson
10,22/10/2017,1.04,809603.25,conventional,2017,PhoenixTucson
11,15/10/2017,1.17,776108.23,conventional,2017,PhoenixTucson
12,08/10/2017,1.28,713847.15,conventional,2017,PhoenixTucson
13,01/10/2017,1.31,666472.86,conventional,2017,PhoenixTucson
14,24/09/2017,1.24,685443.39,conventional,2017,PhoenixTucson
15,17/09/2017,1.22,731289.23,conventional,2017,PhoenixTucson
16,10/09/2017,1.2,727628.13,conventional,2017,PhoenixTucson
17,03/09/2017,1.2,727912.24,conventional,2017,PhoenixTucson
18,27/08/2017,1.18,715349.6,conventional,2017,PhoenixTucson
19,20/08/2017,1.14,773947.25,conventional,2017,PhoenixTucson
20,13/08/2017,1.01,940390.93,conventional,2017,PhoenixTucson
21,06/08/2017,0.94,974933.36,conventional,2017,PhoenixTucson
22,30/07/2017,0.96,930918.01,conventional,2017,PhoenixTucson
23,23/07/2017,0.89,1072590.2,conventional,2017,PhoenixTucson
24,16/07/2017,0.92,973521.7,conventional,2017,PhoenixTucson
25,09/07/2017,0.75,1347858.68,conventional,2017,PhoenixTucson
26,02/07/2017,0.77,1224659.64,conventional,2017,PhoenixTucson
27,25/06/2017,0.77,1197422.34,conventional,2017,PhoenixTucson
28,18/06/2017,0.7,1326697.78,conventional,2017,PhoenixTucson
29,11/06/2017,0.68,1417604.32,conventional,2017,PhoenixTucson
30,04/06/2017,0.76,1228049.22,conventional,2017,PhoenixTucson
31,28/05/2017,0.81,1177093.03,conventional,2017,PhoenixTucson
32,21/05/2017,0.74,1163735.54,conventional,2017,PhoenixTucson
33,14/05/2017,0.69,1297119.2,conventional,2017,PhoenixTucson
34,07/05/2017,0.65,1546765.68,conventional,2017,PhoenixTucson
35,30/04/2017,0.75,1080538.36,conventional,2017,PhoenixTucson
36,23/04/2017,0.7,1197854.72,conventional,2017,PhoenixTucson
37,16/04/2017,0.73,1255293.53,conventional,2017,PhoenixTucson
38,09/04/2017,0.65,1264239.57,conventional,2017,PhoenixTucson
39,02/04/2017,0.67,1315020.28,conventional,2017,PhoenixTucson
40,26/03/2017,0.57,1607936.05,conventional,2017,PhoenixTucson
41,19/03/2017,0.68,1241284.04,conventional,2017,PhoenixTucson
